2010-07-01 00:00:00.000,019,004,79.4562000000001
2010-07-01 00:00:00.000,004,001,1215.52
2010-07-01 00:00:00.000,004,004,50.5495
2010-07-01 00:00:00.000,002,001,6162.9335
2010-07-01 00:00:00.000,006,001,9.8023
2010-07-01 00:00:00.000,005,001,82.4535
2010-07-01 00:00:00.000,009,001,613.1932
2010-07-01 00:00:00.000,016,001,197.0539
2010-08-01 00:00:00.000,008,001,5190.2615
2010-08-01 00:00:00.000,003,001,130.2465
2010-08-01 00:00:00.000,017,001,1932.0337
2010-08-01 00:00:00.000,013,001,9.71710000000002
2010-08-01 00:00:00.000,006,001,18.8001
2010-08-01 00:00:00.000,005,001,116.3086
2010-08-01 00:00:00.000,011,001,452.638
2010-08-01 00:00:00.000,008,003,24.6326
2010-08-01 00:00:00.000,012,001,532.2761
2010-08-01 00:00:00.000,017,003,0.4577
2010-08-01 00:00:00.000,018,001,22.2737
2010-08-01 00:00:00.000,019,001,1885.4376
2010-08-01 00:00:00.000,019,004,77.6976999999999
2010-08-01 00:00:00.000,019,007,0.0943
2010-08-01 00:00:00.000,016,001,325.4111
2010-08-01 00:00:00.000,009,001,696.353799999999
2010-08-01 00:00:00.000,002,001,10470.7753
2010-08-01 00:00:00.000,010,001,7942.0947
2010-08-01 00:00:00.000,010,008,19.1176
2010-08-01 00:00:00.000,004,001,1694.9934
2010-08-01 00:00:00.000,004,004,38.9417
2010-08-01 00:00:00.000,004,007,0.4265
2010-09-01 00:00:00.000,002,001,5370.67969999999
2010-09-01 00:00:00.000,010,001,7896.39569999999
2010-09-01 00:00:00.000,010,008,41.0117
2010-09-01 00:00:00.000,004,001,862.7503
2010-09-01 00:00:00.000,004,004,48.9445
2010-09-01 00:00:00.000,004,007,16.8937
2010-09-01 00:00:00.000,017,003,2.5765
2010-09-01 00:00:00.000,008,001,4206.097
2010-09-01 00:00:00.000,003,001,53.2054999999999
2010-09-01 00:00:00.000,017,001,623.0237
2010-09-01 00:00:00.000,013,001,64.5021
2010-09-01 00:00:00.000,006,001,9.2175
2010-09-01 00:00:00.000,005,001,60.1149
2010-09-01 00:00:00.000,011,001,465.55
2010-09-01 00:00:00.000,011,003,28.9583
2010-09-01 00:00:00.000,008,003,122.3821
2010-09-01 00:00:00.000,012,001,845.2932
2010-09-01 00:00:00.000,018,001,17.1378
2010-09-01 00:00:00.000,019,001,1764.0905
2010-09-01 00:00:00.000,019,004,79.3413
2010-09-01 00:00:00.000,019,007,4.5562
2010-09-01 00:00:00.000,016,001,159.0637
2010-09-01 00:00:00.000,009,001,604.2726
2010-10-01 00:00:00.000,006,001,15.4984
2010-10-01 00:00:00.000,005,001,29.0020000000001
2010-10-01 00:00:00.000,009,001,672.752500000001
2010-10-01 00:00:00.000,016,001,119.3781
2010-10-01 00:00:00.000,018,001,16.1484
2010-10-01 00:00:00.000,019,001,1631.1818
2010-10-01 00:00:00.000,008,001,4363.4687
2010-10-01 00:00:00.000,008,003,35.5691
2010-10-01 00:00:00.000,012,001,718.791
2010-10-01 00:00:00.000,012,003,0.8647
2010-10-01 00:00:00.000,011,001,659.713699999999
2010-10-01 00:00:00.000,011,003,8.7738
2010-10-01 00:00:00.000,010,001,7650.9053
2010-10-01 00:00:00.000,010,008,65.9348
2010-10-01 00:00:00.000,013,001,14.4241
2010-10-01 00:00:00.000,003,001,1.52640000000008
2010-10-01 00:00:00.000,017,001,496.4253
2010-10-01 00:00:00.000,017,003,0.0101
2010-10-01 00:00:00.000,019,004,84.1735
2010-10-01 00:00:00.000,019,007,12.8886
2010-10-01 00:00:00.000,004,001,794.918900000001
2010-10-01 00:00:00.000,004,004,49.3452
2010-10-01 00:00:00.000,004,007,79.7798
2010-10-01 00:00:00.000,002,001,6535.31300000001
2010-11-01 00:00:00.000,006,001,10.4462
2010-11-01 00:00:00.000,005,001,81.4391999999999
2010-11-01 00:00:00.000,009,001,534.4195
2010-11-01 00:00:00.000,016,001,136.1162
2010-11-01 00:00:00.000,018,001,130.9437
2010-11-01 00:00:00.000,019,001,2448.2427
2010-11-01 00:00:00.000,008,001,4905.1446
2010-11-01 00:00:00.000,008,003,377.0083
2010-11-01 00:00:00.000,012,001,406.776900000001
2010-11-01 00:00:00.000,012,003,1.7611
2010-11-01 00:00:00.000,011,001,406.9424
2010-11-01 00:00:00.000,011,003,0.935600000000001
2010-11-01 00:00:00.000,010,001,7119.62240000001
2010-11-01 00:00:00.000,010,008,135.2274
2010-11-01 00:00:00.000,013,001,36.0155
2010-11-01 00:00:00.000,003,001,92.953
2010-11-01 00:00:00.000,017,001,-558.1154
2010-11-01 00:00:00.000,017,003,5.0544
2010-11-01 00:00:00.000,019,004,82.9901
2010-11-01 00:00:00.000,019,007,16.8045
2010-11-01 00:00:00.000,004,001,1225.4351
2010-11-01 00:00:00.000,004,004,51.8031999999999
2010-11-01 00:00:00.000,004,007,86.5919
2010-11-01 00:00:00.000,002,001,12183.9798
2010-12-01 00:00:00.000,002,001,26072.0231
2010-12-01 00:00:00.000,010,001,9451.91529999999
2010-12-01 00:00:00.000,010,008,110.387
2010-12-01 00:00:00.000,004,011,56.1617
2010-12-01 00:00:00.000,004,001,1909.4857
2010-12-01 00:00:00.000,004,004,54.1856
2010-12-01 00:00:00.000,003,001,37.4392
2010-12-01 00:00:00.000,017,001,686.4523
2010-12-01 00:00:00.000,013,001,57.1388
2010-12-01 00:00:00.000,013,003,3.7616
2010-12-01 00:00:00.000,011,003,40.0715
2010-12-01 00:00:00.000,012,003,1167.106
2010-12-01 00:00:00.000,008,003,429.6265
2010-12-01 00:00:00.000,012,001,1386.1959
2010-12-01 00:00:00.000,017,003,49.5041
2010-12-01 00:00:00.000,008,001,6512.8653
2010-12-01 00:00:00.000,019,007,20.8434
2010-12-01 00:00:00.000,016,001,116.8005
2010-12-01 00:00:00.000,009,001,634.669699999999
2010-12-01 00:00:00.000,006,001,10.7114
2010-12-01 00:00:00.000,005,001,61.196
2010-12-01 00:00:00.000,011,001,1686.5666
2010-12-01 00:00:00.000,004,007,103.8016
2010-12-01 00:00:00.000,019,011,21.7609
2010-12-01 00:00:00.000,018,001,132.8216
2010-12-01 00:00:00.000,018,003,14.7115
2010-12-01 00:00:00.000,019,001,2546.9667
2010-12-01 00:00:00.000,019,004,81.7411999999999
2011-01-01 00:00:00.000,002,001,16190.6594
2011-01-01 00:00:00.000,010,001,8389.038
2011-01-01 00:00:00.000,010,008,175.7632
2011-01-01 00:00:00.000,004,011,22.308
2011-01-01 00:00:00.000,004,001,3781.4739
2011-01-01 00:00:00.000,004,004,50.1618
2011-01-01 00:00:00.000,003,001,933.801
2011-01-01 00:00:00.000,017,001,365.3849
2011-01-01 00:00:00.000,013,001,42.1762
2011-01-01 00:00:00.000,013,003,-0.0206
2011-01-01 00:00:00.000,011,003,4.8272
2011-01-01 00:00:00.000,012,003,1.1263
2011-01-01 00:00:00.000,008,003,33.5668
2011-01-01 00:00:00.000,012,001,1616.0018
2011-01-01 00:00:00.000,017,003,0.1008
2011-01-01 00:00:00.000,008,001,4589.4179
2011-01-01 00:00:00.000,019,007,104.3783
2011-01-01 00:00:00.000,016,001,232.1193
2011-01-01 00:00:00.000,009,001,568.8176
2011-01-01 00:00:00.000,006,001,21.5414
2011-01-01 00:00:00.000,005,001,190.171
2011-01-01 00:00:00.000,011,001,619.2167
2011-01-01 00:00:00.000,004,007,691.9233
2011-01-01 00:00:00.000,019,011,2.0792
2011-01-01 00:00:00.000,018,001,19.5967
2011-01-01 00:00:00.000,018,003,-9.1005
2011-01-01 00:00:00.000,019,001,5140.4376
2011-01-01 00:00:00.000,019,004,73.752
2011-02-01 00:00:00.000,006,001,11.6075
2011-02-01 00:00:00.000,005,001,23.2775
2011-02-01 00:00:00.000,009,001,518.92
2011-02-01 00:00:00.000,016,001,34.2173
2011-02-01 00:00:00.000,018,001,1.6603
2011-02-01 00:00:00.000,018,003,0
2011-02-01 00:00:00.000,011,003,54.3046
2011-02-01 00:00:00.000,008,008,481.3729
2011-02-01 00:00:00.000,008,003,103.0877
2011-02-01 00:00:00.000,012,001,1028.853
2011-02-01 00:00:00.000,012,003,326.3085
2011-02-01 00:00:00.000,011,001,-735.5402
2011-02-01 00:00:00.000,011,008,103.4492
2011-02-01 00:00:00.000,013,001,8.0138
2011-02-01 00:00:00.000,013,003,0
2011-02-01 00:00:00.000,003,001,363.4619
2011-02-01 00:00:00.000,017,001,508.1519
2011-02-01 00:00:00.000,017,003,23.4853
2011-02-01 00:00:00.000,008,001,3718.9812
2011-02-01 00:00:00.000,004,007,406.198
2011-02-01 00:00:00.000,004,011,62.4189
2011-02-01 00:00:00.000,002,001,7262.1727
2011-02-01 00:00:00.000,010,001,7559.0405
2011-02-01 00:00:00.000,010,008,129.6529
2011-02-01 00:00:00.000,010,003,90.0289
2011-02-01 00:00:00.000,019,001,5170.8915
2011-02-01 00:00:00.000,019,004,78.608
2011-02-01 00:00:00.000,019,007,88.7882
2011-02-01 00:00:00.000,019,011,7.1914
2011-02-01 00:00:00.000,004,001,1059.1868
2011-02-01 00:00:00.000,004,004,51.9918
2011-03-01 00:00:00.000,002,001,5753.8646
2011-03-01 00:00:00.000,010,001,7457.7884
2011-03-01 00:00:00.000,010,008,166.3022
2011-03-01 00:00:00.000,010,003,20.3097
2011-03-01 00:00:00.000,004,011,417.2026
2011-03-01 00:00:00.000,004,001,1273.1381
2011-03-01 00:00:00.000,013,003,0
2011-03-01 00:00:00.000,017,003,0.644900000000003
2011-03-01 00:00:00.000,008,001,4643.1679
2011-03-01 00:00:00.000,008,008,193.3576
2011-03-01 00:00:00.000,003,001,92.6284000000001
2011-03-01 00:00:00.000,017,001,1362.9825
2011-03-01 00:00:00.000,013,001,20.1738
2011-03-01 00:00:00.000,011,001,881.877
2011-03-01 00:00:00.000,011,008,0
2011-03-01 00:00:00.000,011,003,71.8656
2011-03-01 00:00:00.000,012,003,328.8285
2011-03-01 00:00:00.000,008,003,135.4647
2011-03-01 00:00:00.000,012,001,497.1649
2011-03-01 00:00:00.000,019,004,76.0705
2011-03-01 00:00:00.000,019,007,48.15
2011-03-01 00:00:00.000,016,001,16.5557
2011-03-01 00:00:00.000,009,001,565.3576
2011-03-01 00:00:00.000,006,001,4.0343
2011-03-01 00:00:00.000,005,001,69.4125
2011-03-01 00:00:00.000,004,004,43.8096
2011-03-01 00:00:00.000,004,007,272.1156
2011-03-01 00:00:00.000,019,011,88.0476
2011-03-01 00:00:00.000,018,001,62.045
2011-03-01 00:00:00.000,018,003,31.9515
2011-03-01 00:00:00.000,019,001,2982.1278
2011-04-01 00:00:00.000,002,001,8416.5003
2011-04-01 00:00:00.000,010,001,9054.8123
2011-04-01 00:00:00.000,010,008,248.6982
2011-04-01 00:00:00.000,004,011,503.2098
2011-04-01 00:00:00.000,004,007,357.233
2011-04-01 00:00:00.000,004,001,1062.1166
2011-04-01 00:00:00.000,013,008,19.9552
2011-04-01 00:00:00.000,010,003,24.9067
2011-04-01 00:00:00.000,008,008,110.6077
2011-04-01 00:00:00.000,017,003,20.3102
2011-04-01 00:00:00.000,017,001,118.0626
2011-04-01 00:00:00.000,003,001,-736.2817
2011-04-01 00:00:00.000,013,003,8.4558
2011-04-01 00:00:00.000,013,001,21.1373
2011-04-01 00:00:00.000,011,001,736.7289
2011-04-01 00:00:00.000,011,008,19.3823
2011-04-01 00:00:00.000,012,003,695.2508
2011-04-01 00:00:00.000,012,001,777.5148
2011-04-01 00:00:00.000,008,003,50.4726
2011-04-01 00:00:00.000,008,001,5020.8783
2011-04-01 00:00:00.000,019,001,6913.3795
2011-04-01 00:00:00.000,016,001,6.00390000000004
2011-04-01 00:00:00.000,009,001,492.6325
2011-04-01 00:00:00.000,005,001,277.3059
2011-04-01 00:00:00.000,006,001,6.413
2011-04-01 00:00:00.000,011,003,71.617
2011-04-01 00:00:00.000,004,004,54.2345
2011-04-01 00:00:00.000,019,011,116.4545
2011-04-01 00:00:00.000,019,004,90.9393
2011-04-01 00:00:00.000,019,007,63.4205
2011-04-01 00:00:00.000,018,001,10.1377
2011-04-01 00:00:00.000,018,003,2.2241
2011-05-01 00:00:00.000,002,001,8698.5886
2011-05-01 00:00:00.000,010,001,8770.5524
2011-05-01 00:00:00.000,010,008,241.0018
2011-05-01 00:00:00.000,004,011,26.2927999999999
2011-05-01 00:00:00.000,004,007,301.4288
2011-05-01 00:00:00.000,004,001,1193.6111
2011-05-01 00:00:00.000,013,008,0
2011-05-01 00:00:00.000,010,003,39.314
2011-05-01 00:00:00.000,008,008,0
2011-05-01 00:00:00.000,017,003,0.833299999999994
2011-05-01 00:00:00.000,017,001,382.3002
2011-05-01 00:00:00.000,003,001,-128.0839
2011-05-01 00:00:00.000,013,003,0.2873
2011-05-01 00:00:00.000,013,001,42.8907
2011-05-01 00:00:00.000,011,001,917.6954
2011-05-01 00:00:00.000,011,008,0
2011-05-01 00:00:00.000,012,003,467.6871
2011-05-01 00:00:00.000,012,001,1376.3104
2011-05-01 00:00:00.000,008,003,195.832
2011-05-01 00:00:00.000,008,001,10947.3783
2011-05-01 00:00:00.000,019,001,2429.3088
2011-05-01 00:00:00.000,016,001,203.379
2011-05-01 00:00:00.000,009,001,681.7479
2011-05-01 00:00:00.000,005,001,214.8767
2011-05-01 00:00:00.000,006,001,0.843399999999995
2011-05-01 00:00:00.000,011,003,42.1533
2011-05-01 00:00:00.000,004,004,14.7099
2011-05-01 00:00:00.000,019,011,7.91850000000002
2011-05-01 00:00:00.000,019,004,26.7595
2011-05-01 00:00:00.000,019,007,55.4629
2011-05-01 00:00:00.000,018,001,84.0343
2011-05-01 00:00:00.000,018,003,4.7458
2011-06-01 00:00:00.000,006,001,2.9736
2011-06-01 00:00:00.000,005,001,-301.2443
2011-06-01 00:00:00.000,009,001,532.315
2011-06-01 00:00:00.000,016,001,133.8215
2011-06-01 00:00:00.000,018,001,14.3554
2011-06-01 00:00:00.000,018,003,1.6565
2011-06-01 00:00:00.000,011,001,793.8273
2011-06-01 00:00:00.000,011,008,0
2011-06-01 00:00:00.000,011,003,12.5072
2011-06-01 00:00:00.000,007,003,0.7188
2011-06-01 00:00:00.000,017,003,10.6946
2011-06-01 00:00:00.000,008,001,5365.7115
2011-06-01 00:00:00.000,008,008,116.2539
2011-06-01 00:00:00.000,008,003,245.7298
2011-06-01 00:00:00.000,012,001,229.6521
2011-06-01 00:00:00.000,012,003,375.8251
2011-06-01 00:00:00.000,010,012,0.9222
2011-06-01 00:00:00.000,013,001,34.2917
2011-06-01 00:00:00.000,013,008,-9.99999999997669E-05
2011-06-01 00:00:00.000,013,003,0.3399
2011-06-01 00:00:00.000,003,001,103.8708
2011-06-01 00:00:00.000,017,001,416.2749
2011-06-01 00:00:00.000,004,007,295.5016
2011-06-01 00:00:00.000,004,011,24.5808
2011-06-01 00:00:00.000,002,001,6526.7144
2011-06-01 00:00:00.000,010,001,8890.5263
2011-06-01 00:00:00.000,010,008,210.467
2011-06-01 00:00:00.000,010,003,11.3958
2011-06-01 00:00:00.000,019,001,3183.9601
2011-06-01 00:00:00.000,019,004,74.8116
2011-06-01 00:00:00.000,019,007,55.136
2011-06-01 00:00:00.000,019,011,4.03749999999999
2011-06-01 00:00:00.000,004,001,1238.0422
2011-06-01 00:00:00.000,004,004,47.626
2011-07-01 00:00:00.000,002,001,6812.1846
2011-07-01 00:00:00.000,010,001,7781.6322
2011-07-01 00:00:00.000,010,008,199.9343
2011-07-01 00:00:00.000,010,003,39.5472
2011-07-01 00:00:00.000,010,012,58.4156
2011-07-01 00:00:00.000,007,003,-0.1197
2011-07-01 00:00:00.000,017,001,443.4395
2011-07-01 00:00:00.000,013,001,21.8228
2011-07-01 00:00:00.000,013,008,0
2011-07-01 00:00:00.000,013,003,0.0387000000000004
2011-07-01 00:00:00.000,008,003,155.1658
2011-07-01 00:00:00.000,012,001,436.259
2011-07-01 00:00:00.000,017,003,1.1514
2011-07-01 00:00:00.000,008,001,8976.6347
